filename,split,city,latitude,longitude,material_class,country,continent,height,numstories,roofshape,fpArea,solar_panels,multiple_materials,caption,date_collected
Haiti-hurricane-matthew_00000129_pre_disaster_eb71d9cd-ba6e-42d3-a6b5-922252dde480.png,train,haiti,18.19506520201448,-73.7765023750877,MetalSheetMaterials,Haiti,North America,,,,4.265260369939991,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_5202d110-534a-4907-9a17-99594cb5e3d8.png,train,haiti,18.18867898986629,-73.77652321065739,AmorphousConcrete,Haiti,North America,,,Flat,8.979198360269978,False,False,"flat flat concrete / cement roof in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_5eaada3b-1c5e-43e6-909d-78e33159ebcc.png,train,haiti,18.18788075280386,-73.77980637620051,MetalSheetMaterials,Haiti,North America,,,,5.4113399648989615,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_6e319fb1-0d63-40be-aa19-1121719f03d3.png,train,haiti,18.188371191594957,-73.78012700101112,MetalSheetMaterials,Haiti,North America,,,,3.285820758243738,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_7cbf2588-8330-4764-8ac8-7b9add33c8ec.png,train,haiti,18.188104254475245,-73.77737749767633,AmorphousConcrete,Haiti,North America,,,Flat,9.723478786597944,False,False,"flat flat concrete / cement roof in Haiti, 9 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_afdee385-f22f-4807-826f-e5a43ffa09cc.png,train,haiti,18.188391144604815,-73.77744945300502,AmorphousConcrete,Haiti,North America,,,Flat,11.0150970605199,False,False,"flat flat concrete / cement roof in Haiti, 11 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_b565d3f4-56fe-4748-9a32-f467a352f33f.png,train,haiti,18.18897718984131,-73.7778853629696,MetalSheetMaterials,Haiti,North America,,,,5.786591940624973,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_c238293a-62f7-4c5c-84fa-d9145869da26.png,train,haiti,18.186797869774143,-73.77885528272431,MetalSheetMaterials,Haiti,North America,,,,2.991669955532092,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 2 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_c84ef429-1192-4fa7-b9ea-39b523c0fa55.png,train,haiti,18.1887752264366,-73.77777447050451,MetalSheetMaterials,Haiti,North America,,,,5.109527468265672,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000130_pre_disaster_ee43925d-f6e5-4c8e-92fa-d2140fa363ec.png,train,haiti,18.187395332285178,-73.78017581557816,MetalSheetMaterials,Haiti,North America,,,,3.714831931633752,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000133_pre_disaster_e0cd76ef-3c39-49a3-8044-a8d13caa7d5a.png,train,haiti,18.631990618449308,-74.11236350240905,AmorphousConcrete,Haiti,North America,,,Flat,4.12326711673149,False,True,"flat flat concrete / cement roof in Haiti, multiple materials detected, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_27756018-1bdb-4dae-8922-9ac160f951b0.png,train,haiti,18.19378507740388,-73.77128300776162,AmorphousConcrete,Haiti,North America,,,Flat,6.713301895713426,False,False,"flat flat concrete / cement roof in Haiti, 6 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_39a56d4d-48bc-4a9a-b55d-72fd0d06a589.png,train,haiti,18.193711303724072,-73.77212184003325,AmorphousConcrete,Haiti,North America,,,Flat,8.60340955246444,False,False,"flat flat concrete / cement roof in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_4f1c09af-c04d-441e-8f5f-d85d8044acaa.png,train,haiti,18.195691758836116,-73.7704831814025,AmorphousConcrete,Haiti,North America,,,Flat,6.195667578146119,False,False,"flat flat concrete / cement roof in Haiti, 6 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_5f8fde59-e355-4f59-84f7-8efb8f7968fd.png,train,haiti,18.194537855953936,-73.7698995618119,AmorphousConcrete,Haiti,North America,,,Flat,3.278530747363037,False,False,"flat flat concrete / cement roof in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_78ae9f68-35ec-4e74-bd4c-96aae8337754.png,train,haiti,18.193633384402347,-73.77142122051212,AmorphousConcrete,Haiti,North America,,,Flat,14.066692310577835,False,False,"flat flat concrete / cement roof in Haiti, 14 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_c7692bcc-0f0f-4710-9964-0ad7b334756d.png,train,haiti,18.19385488583656,-73.76935180369962,AmorphousConcrete,Haiti,North America,,,Flat,4.793874512817831,False,False,"flat flat concrete / cement roof in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_d51594c8-f893-4cf0-bf25-126396fdfc15.png,train,haiti,18.19556904823013,-73.76978705461076,AmorphousMembrane,Haiti,North America,,,Flat,3.873791063364217,False,False,"flat membrane roof (bright EPDM / TPO) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_dbbff47d-1a67-4113-b6c8-89238b0c90a3.png,train,haiti,18.195038815963915,-73.7712396985151,AmorphousConcrete,Haiti,North America,,,Flat,17.375848380934947,False,False,"flat flat concrete / cement roof in Haiti, 17 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000134_pre_disaster_fdc7bfea-707c-4451-ba7a-3d504f9689bd.png,train,haiti,18.19343506882803,-73.7720644772885,AmorphousConcrete,Haiti,North America,,,Flat,8.115873702037332,False,False,"flat flat concrete / cement roof in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000136_pre_disaster_6b5751ad-75c8-4358-99c5-35e7a809084d.png,train,haiti,18.188437359475063,-73.77634462547,MetalSheetMaterials,Haiti,North America,,,,8.753598698614237,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000136_pre_disaster_75ddece2-2f2a-4a15-923d-06564cdcd824.png,train,haiti,18.188215309626187,-73.77525958057315,AmorphousConcrete,Haiti,North America,,,Flat,5.214939737713679,False,False,"flat flat concrete / cement roof in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_0f38a2c7-6115-4701-942f-ba32da9d3483.png,train,haiti,18.17756041587522,-73.77582086503018,MetalSheetMaterials,Haiti,North America,,,,20.127042573426333,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 20 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_10e137e6-5fa2-4258-835c-434752b0724a.png,train,haiti,18.17814032915483,-73.77575519986563,MetalSheetMaterials,Haiti,North America,,,,3.7747772370521218,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_7f997625-fd1c-48e8-862c-f9d65221c981.png,train,haiti,18.17888864946334,-73.77420546656049,AmorphousConcrete,Haiti,North America,,,Flat,5.054684628133175,False,False,"flat flat concrete / cement roof in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_9f2ab80d-2662-40b8-b5a6-51a27971aeff.png,train,haiti,18.1788857878871,-73.7732996642486,AmorphousConcrete,Haiti,North America,,,Flat,4.227001240036345,False,False,"flat flat concrete / cement roof in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_b18d06d1-67fc-4831-a13b-bc5cb68ba918.png,train,haiti,18.17875630701711,-73.77418426912567,AmorphousConcrete,Haiti,North America,,,Flat,3.35820827888796,False,False,"flat flat concrete / cement roof in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000140_pre_disaster_ddfb5378-f8f8-482b-b93e-1323ffcd4b57.png,train,haiti,18.178929310032903,-73.77360747666566,AmorphousConcrete,Haiti,North America,,,Flat,7.378773234986276,False,False,"flat flat concrete / cement roof in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_0075282e-f3cb-4edf-b616-fba593bb7a40.png,train,haiti,18.194795778365997,-73.75885364635236,MetalSheetMaterials,Haiti,North America,,,,8.156779726883077,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_05ab83b8-7301-4709-8856-12652eb6f16e.png,train,haiti,18.19544073215704,-73.75886723909754,MetalSheetMaterials,Haiti,North America,,,,2.7382412920731367,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 2 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_22487c73-21fb-4968-a3b2-a2fe6bbfffe6.png,train,haiti,18.195665072412673,-73.75858743912656,MetalSheetMaterials,Haiti,North America,,,,3.176190199883979,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_2c578b49-5dfc-4908-8395-d5ec868710da.png,train,haiti,18.193546956696434,-73.76087610439475,MetalSheetMaterials,Haiti,North America,,,,3.5941863805100365,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_2dc9f251-6c72-409d-8740-aa172478393c.png,train,haiti,18.195477523510178,-73.76124461955216,MetalSheetMaterials,Haiti,North America,,,,3.651350706941279,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_3e235470-260d-4a20-8a02-5bd416fd89c2.png,train,haiti,18.195694236994413,-73.7593429941631,MetalSheetMaterials,Haiti,North America,,,,3.616061417919294,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_6ef6f638-29b6-45f1-a40a-47036f2ef468.png,train,haiti,18.19532781702367,-73.76148318431876,AmorphousConcrete,Haiti,North America,,,Flat,3.526469720839987,False,False,"flat flat concrete / cement roof in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_8fff7bce-77a8-4632-a4c8-43d565fb8fc2.png,train,haiti,18.19496845567309,-73.75882478822138,MetalSheetMaterials,Haiti,North America,,,,3.6309557997544695,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_935af750-b48d-44c5-ba5d-9832522d056b.png,train,haiti,18.194828714252836,-73.7585611381683,AmorphousConcrete,Haiti,North America,,,Flat,8.414930580156632,False,False,"flat flat concrete / cement roof in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_a6ff057a-750c-4555-8d40-2e20dca6da27.png,train,haiti,18.195060578583313,-73.75833815708033,MetalSheetMaterials,Haiti,North America,,,,3.7899592921540153,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_ab17b7f6-f3fc-4c0a-ba3f-ab099fedb0d2.png,train,haiti,18.194519443481056,-73.75846898780864,MetalSheetMaterials,Haiti,North America,,,,11.21758448259323,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 11 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_af02c334-eb8e-4177-8555-c8748a7edcda.png,train,haiti,18.195526357024107,-73.75877486984156,MetalSheetMaterials,Haiti,North America,,,,3.997887490535102,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_b14a871c-c700-43a0-96c2-19eb09104a70.png,train,haiti,18.19573891190911,-73.7589851717772,AmorphousConcrete,Haiti,North America,,,Flat,5.971234732212447,False,True,"flat flat concrete / cement roof in Haiti, multiple materials detected, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_b8998933-2d6f-46a1-9faa-269a6ffffda0.png,train,haiti,18.195911437170405,-73.75860781200606,MetalSheetMaterials,Haiti,North America,,,,5.57683059039503,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_bfefcaf5-8118-4d8b-ab0b-2bc578b9d40b.png,train,haiti,18.195840576960677,-73.75835468672027,MetalSheetMaterials,Haiti,North America,,,,4.700375877960068,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_c2904126-4072-4bb6-81e1-566a10628629.png,train,haiti,18.1953742673994,-73.75897185340584,AmorphousConcrete,Haiti,North America,,,Flat,2.993997099352647,False,False,"flat flat concrete / cement roof in Haiti, 2 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_c514d151-8dd2-4599-8508-7eca6dedc226.png,train,haiti,18.195519482818835,-73.7594741840659,MetalSheetMaterials,Haiti,North America,,,,2.908086643447524,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 2 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_da43ce15-9a05-4546-9f05-74f088109e0a.png,train,haiti,18.195621412844336,-73.75874008455011,AmorphousConcrete,Haiti,North America,,,Flat,3.0752070167245527,False,False,"flat flat concrete / cement roof in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_e64ab930-8749-4250-a276-28e91ef57fab.png,train,haiti,18.19555966030605,-73.75847533228736,MetalSheetMaterials,Haiti,North America,,,,5.242972114344562,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_f0ffcbbd-1312-405c-8a9a-aaa6bf483a70.png,train,haiti,18.19530831815381,-73.75910990835979,AmorphousConcrete,Haiti,North America,,,Flat,3.0823129071015605,False,True,"flat flat concrete / cement roof in Haiti, multiple materials detected, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000143_pre_disaster_fef295f1-ab86-4e07-9485-c69fb7dfc140.png,train,haiti,18.194795507334252,-73.75863079579018,AmorphousConcrete,Haiti,North America,,,Flat,3.567036864904573,False,False,"flat flat concrete / cement roof in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_4d1b8094-27d2-42c6-a0a8-54049a0ae688.png,train,haiti,18.179982507129527,-73.77160707121597,AmorphousConcrete,Haiti,North America,,,Flat,2.297425640118212,False,False,"flat flat concrete / cement roof in Haiti, 2 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_6ff58458-aa72-4438-a36e-5ac381d5c75f.png,train,haiti,18.179704641620376,-73.7712933829572,MetalSheetMaterials,Haiti,North America,,,,9.239230023446089,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 9 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_77448eda-4057-4e7e-ada0-12f48f0d1faf.png,train,haiti,18.1795862242758,-73.77170376381345,MetalSheetMaterials,Haiti,North America,,,,7.140133640558669,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_9e94aad5-302b-4221-a818-f61188ab4782.png,train,haiti,18.1793503184244,-73.7714208794685,MetalSheetMaterials,Haiti,North America,,,,3.3682063839552385,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_c725726a-2ca3-4f0d-b02e-3c22727345df.png,train,haiti,18.180020892240066,-73.77097216448551,MetalSheetMaterials,Haiti,North America,,,,3.178367317938465,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 3 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000145_pre_disaster_df8936b5-1ad9-4e06-94bd-386385ed4d69.png,train,haiti,18.1795610812655,-73.77096262688748,MetalSheetMaterials,Haiti,North America,,,,7.339185197992142,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_000931f0-7c92-4098-b00a-6aa4f57737d7.png,train,haiti,18.19450622680154,-73.7505644074023,MetalSheetMaterials,Haiti,North America,,,,9.54282811127286,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 9 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_05009ffa-38fc-4aa2-af22-a20fe570c272.png,train,haiti,18.195334068430142,-73.74980825789069,AmorphousConcrete,Haiti,North America,,,Flat,6.776044358751882,False,False,"flat flat concrete / cement roof in Haiti, 6 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_06e6b2d7-658d-474a-8408-5d4df1951887.png,train,haiti,18.195437512182227,-73.75123798968886,AmorphousConcrete,Haiti,North America,,,Flat,10.096589519587578,False,False,"flat flat concrete / cement roof in Haiti, 10 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_0950df03-6b93-4573-a0f9-05e5bde12692.png,train,haiti,18.19480927488932,-73.7506151381133,MetalSheetMaterials,Haiti,North America,,,,7.827364645322262,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_1c5e432f-94b2-4e91-b43f-0b58b7bc7d09.png,train,haiti,18.195502993770017,-73.752167283457,AmorphousConcrete,Haiti,North America,,,Flat,4.930259927881533,False,False,"flat flat concrete / cement roof in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_294af449-4543-4246-b780-f131e7912a9e.png,train,haiti,18.193993832484203,-73.7512238729998,MetalSheetMaterials,Haiti,North America,,,,7.950255121088642,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_2d2ac2f8-7b9d-4f53-a301-771ad6ed2b37.png,train,haiti,18.19393877512323,-73.75323823661678,MetalSheetMaterials,Haiti,North America,,,,4.948971955321768,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_2e5c4b07-e3b6-48f7-a404-8435b682a0f6.png,train,haiti,18.193915346584124,-73.75049878887008,MetalSheetMaterials,Haiti,North America,,,,6.505761018524547,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 6 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_3105a3d3-6515-443f-8960-423db1e01c72.png,train,haiti,18.19361295653432,-73.75022304283408,MetalSheetMaterials,Haiti,North America,,,,17.325506167316792,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 17 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_400934bf-997b-4abb-bf22-70b780576f93.png,train,haiti,18.193800661923127,-73.75327307711622,MetalSheetMaterials,Haiti,North America,,,,5.073652586553259,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_43d8877e-289f-43d2-8486-88e7b0454847.png,train,haiti,18.194449134585167,-73.7496610343529,MetalSheetMaterials,Haiti,North America,,,,10.86242298006803,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 10 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_469fbbe1-9a4d-4743-a381-e9173f99cf8a.png,train,haiti,18.195163031387462,-73.75064164323297,AmorphousConcrete,Haiti,North America,,,Flat,27.49804821990054,False,False,"flat flat concrete / cement roof in Haiti, 27 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_4b95fb57-a8b8-44b7-bd6e-c6437c816f27.png,train,haiti,18.193948256282372,-73.75292944795017,AmorphousConcrete,Haiti,North America,,,Flat,7.633127449080403,False,False,"flat flat concrete / cement roof in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_4c4b0ec1-96c5-49e7-8a55-6fb5434079ab.png,train,haiti,18.195668115150585,-73.75336181617476,AmorphousConcrete,Haiti,North America,,,Flat,11.410701693737996,False,False,"flat flat concrete / cement roof in Haiti, 11 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_5c43238c-5afe-494c-a4c8-2b0271f54cb0.png,train,haiti,18.194580453783963,-73.75065667789227,MetalSheetMaterials,Haiti,North America,,,,8.47355527551851,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 8 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_617132bc-0fa3-4e95-96b3-d71756a1a3b7.png,train,haiti,18.19458427307214,-73.75195637565777,MetalSheetMaterials,Haiti,North America,,,,11.043760155695152,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 11 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_651b2858-2c14-4f89-b6d4-8fd2fc16d7bc.png,train,haiti,18.19353965159346,-73.7534087570278,AmorphousConcrete,Haiti,North America,,,Flat,4.498264429383987,False,False,"flat flat concrete / cement roof in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_65465acf-78c8-43b4-8f99-c8d72fdf0c26.png,train,haiti,18.193417163431207,-73.75178266299767,AmorphousConcrete,Haiti,North America,,,Flat,5.040734649889064,False,False,"flat flat concrete / cement roof in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_84642b9b-6d6f-494d-8f64-2df192575a57.png,train,haiti,18.19426987338712,-73.75314000428118,AmorphousConcrete,Haiti,North America,,,Flat,7.70574776724899,False,False,"flat flat concrete / cement roof in Haiti, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_850ae763-11cc-4760-acda-ce01d2c3d2ec.png,train,haiti,18.193509037238183,-73.75199810141251,AmorphousConcrete,Haiti,North America,,,Flat,10.308221555833851,False,False,"flat flat concrete / cement roof in Haiti, 10 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_85dce795-447c-4248-9f07-cbeac2f7551d.png,train,haiti,18.195072790355287,-73.74914968812149,AmorphousConcrete,Haiti,North America,,,Flat,6.226650290212461,False,False,"flat flat concrete / cement roof in Haiti, 6 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_889b64f2-8c99-4569-b89b-8e510af6a590.png,train,haiti,18.194624964451673,-73.75101391519439,MetalSheetMaterials,Haiti,North America,,,,5.216760024642859,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 5 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_8b304d61-4929-4fcc-a235-9cafb7f1757e.png,train,haiti,18.19563094022095,-73.75269957159028,MetalSheetMaterials,Haiti,North America,,,,7.437018479344239,False,True,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, multiple materials detected, 7 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_8dc32597-17b1-45db-9d8e-1d1bd10e4c39.png,train,haiti,18.19408480387007,-73.75104892440955,AmorphousConcrete,Haiti,North America,,,Flat,4.5058110075583135,False,False,"flat flat concrete / cement roof in Haiti, 4 ft² footprint",Q2-2025
Haiti-hurricane-matthew_00000152_pre_disaster_9340fe4f-cea6-41c2-82c3-070dbeecbeaa.png,train,haiti,18.19550225310429,-73.7519935499957,MetalSheetMaterials,Haiti,North America,,,,12.255053144193989,False,False,"corrugated or tiled metal roof (silver / dark / painted) in Haiti, 12 ft² footprint",Q2-2025
